	sentence	tag
9332	Clear off the shelf, and you can put your books there.	1
9333	Is somebody there?	1
9334	I need somebody.	1
9335	Go and see who it is.	1
9336	Give it to whoever wants it.	1
9337	Invite whoever you like.	1
9338	Don't let anybody see you.	1
9339	Give this ticket to whoever comes first.	1
9340	Tell me whose advice to follow.	1
9341	Everyone seeks happiness.	1
9342	Don't let anyone enter or approach this room.	1
9343	No one thinks so.	1
9344	Heaven knows why.	1
9345	Don't let anyone enter the room.	1
9346	Be sure to drop me a line.	1
9347	Wear warm clothes.	1
9348	Run the engine till it gets warm.	1
9349	Clean the ashes out of the fireplace.	1
9350	It's too expensive.	1
9351	Ignorance is bliss.	1
9352	See to it that no strangers come into this room.	1
9353	Look up words you don't know in your dictionary.	1
9354	Don't pretend you don't know.	1
9355	Knowledge is power.	1
9356	Don't hesitate to ask for information.	1
9357	The earth is round.	1
9358	The earth rotates.	1
9359	Money is everything.	1
9360	Earthquakes and floods are natural disasters.	1
9361	Fold up the map.	1
9362	The ground seems wet.	1
9363	Do not be shy. Your pronunciation is more or less correct.	1
9364	Look at those fish in the pond.	1
9365	Put the box wherever you can find room for it, please.	1
9366	Come here by ten at the latest.	1
9367	Be sure to check in at least 45 minutes prior to departure time.	1
9368	I'm sorry I'm late.	1
9369	Don't be late.	1
9370	You are late.	1
9371	Write to me as soon as you get there.	1
9372	Let me in.	1
9373	I don't want lunch.	1
9374	Answer my question carefully.	1
9375	Listen carefully, or you won't follow me.	1
9376	Watch carefully and you can see how my lips move in pronouncing the word.	1
9377	Stop talking.	1
9378	Get up fifteen minutes earlier in the morning.	1
9379	Water the flowers before you have breakfast.	1
9380	Study in the cool of the morning.	1
9381	Breakfast is ready.	1
9382	Water the flowers before you eat breakfast.	1
9383	Is breakfast ready?	1
9384	Leave home early in the morning, and you will get to your destination before dark.	1
9385	Get up early in the morning.	1
9386	Be a good listener.	1
9387	Don't push your luck.	1
9388	Don't get so carried away.	1
9389	Feed the bird!	1
9390	Let the bird fly away.	1
9391	Draw a straight line.	1
9392	Look at the setting sun.	1
9393	Look to the left and right before crossing the street.	1
9394	Don't run across the street.	1
9395	Look at the man crossing the street.	1
9396	Cross the street.	1
9397	Grab the bottom.	1
9398	Leave him alone.	1
9399	It's my brother's.	1
9400	Give it up.	1
9401	Don't give up!	1
9402	Fill the blanks with suitable words.	1
9403	Come on in and make yourself at home.	1
9404	Iron is hard.	1
9405	It's a sunny day.	1
9406	Take care not to fall.	1
9407	Take care not to fall down and skin your knee.	1
9408	I live in the country.	1
9409	Keep away from the electrical equipment.	1
9410	Turn off the light.	1
9411	Don't turn off the light.	1
9412	Don't forget to turn the light off.	1
9413	The light is out.	1
9414	Don't get off the train till it stops.	1
9415	Watch your step when you get on the train.	1
9416	Wires carry electricity.	1
9417	Switch on the light. I can't see anything.	1
9418	Send the telegram at once.	1
9419	Answer the phone.	1
9420	Answer the phone, please.	1
9421	Answer the telephone, will you?	1
9422	Stay home so that you can answer the phone.	1
9423	Look up the number in the telephone book.	1
9424	Look in the phone book.	1
9425	Is this 223-1374?	1
9426	I seem to have the wrong number.	1
9427	Give me your phone number.	1
9428	Give me your telephone number.	1
9429	Don't touch the wet paint.	1
9430	Don't give up halfway.	1
9431	Come and see me whenever it is convenient for you.	1
9432	It is Saturday.	1
9433	Don't be angry.	1
9434	Don't shout.	1
9435	Tell me what you did in Tokyo.	1
9436	I live in Tokyo.	1
9437	Change trains at Tokyo Station.	1
9438	Peaches taste sweet.	1
9439	Go for broke!	1
9440	Raise your hand if you know the answer.	1
9441	Write your answer with a pen.	1
9442	Write your answers with a pencil.	1
9443	Hand in your papers.	1
9444	Read over your paper before you hand it in.	1
9445	Hand in your examination papers.	1
9446	Read your paper over again before you hand it in.	1
9447	I have diabetes.	1
9448	Send us a telegram when you arrive.	1
9449	Run and hide in the mountains.	1
9450	My head aches.	1
9451	Watch your head!	1
9452	Duck!	1
9453	Keep your head down.	1
9454	Cool off!	1
9455	Don't work too hard.	1
9456	Never open the door of a car that is in motion.	1
9457	Hold it!	1
9458	Don't move, please.	1
9459	Don't move, or I'll shoot you.	1
9460	Don't feed the animals.	1
9461	Don't be cruel to animals.	1
9462	Let me buy you a new one.	1
9463	Birds of a feather flock together.	1
9464	See to it that you don't make the same mistake.	1
9465	See to it that you never make the same mistake again.	1
9466	Don't do two things at a time.	1
9467	Never confuse pity with love.	1
9468	Misery loves company.	1
9469	Walk tall, son.	1
9470	Walk along the street and turn left at the third intersection.	1
9471	I seem to be lost.	1
9472	Take a map with you in case you get lost.	1
9473	Move along, please!	1
9474	Look both ways before you cross the street.	1
9475	Keep out of the way, please.	1
9476	Make way, please.	1
9477	Try to be as polite as you can when asking directions.	1
9478	Don't handle these tools roughly.	1
9479	Don't play in the street.	1
9480	Watch out for cars when you cross the street.	1
9481	Take care when you cross the street.	1
9482	Look out for cars when you cross the road.	1
9483	Take any books that you want to read.	1
9484	Do not cast pearls before swine.	1
9485	It's a cloudy day.	1
9486	It's too difficult.	1
9487	Choose between the two.	1
9488	Look at the map on page 25.	1
9489	Don't say such a thing again.	1
9490	Never tell a lie again.	1
9491	Get out of my life!	1
9492	Don't come again.	1
9493	I have a hangover.	1
9494	Put the two sticks across each other.	1
9495	Jiro is not in.	1
9496	Trim the fat off the meat.	1
9497	Put some salt on your meat.	1
9498	Cut the meat into thin slices.	1
9499	The sun is up.	1
9500	Keep in the shade.	1
9501	Don't stay in the sun too long.	1
9502	My sunburn hurts.	1
9503	I have a bad sunburn.	1
9504	Write in the date yourself.	1
9505	Japan is an island country.	1
9506	The Japanese have a lot in common with the Chinese.	1
9507	Let me take you to a Japanese restaurant.	1
9508	Mail your application for admission directly to the school office.	1
9509	Trust me!	1
9510	I have no patience.	1
9511	Take off your wet clothes.	1
9512	Don't pick up the cat.	1
9513	Fever indicates sickness.	1
9514	I have a fever.	1
9515	I have no fever.	1
9516	Act your age.	1
9517	Don't make fun of old people.	1
9518	I am eighteen years old.	1
9519	Try to act your age.	1
9520	Don't keep the bicycle in the barn.	1
9521	Don't keep the car in the barn.	1
9522	Natto is sticky.	1
9523	The waves are high.	1
9524	Get down from your horse.	1
9525	Get on a horse.	1
9526	Don't put the cart before the horse.	1
9527	Tie the horse to that tree.	1
9528	This is ridiculous!	1
9529	Don't be silly.	1
9530	Stop making a fool of yourself.	1
9531	Look at that knight on the horse.	1
9532	Straighten up.	1
9533	My back still hurts.	1
9534	Do not sign a delivery receipt unless it accurately lists the goods received.	1
9535	Is it white?	1
9536	Keep away from the unlicensed taxis.	1
9537	Get it settled once and for all.	1
9538	Look into the box.	1
9539	I have dry skin.	1
9540	Just brush your hair.	1
9541	Give me half of it.	1
9542	Crime does not pay.	1
9543	Is he your teacher?	1
9544	Don't bother with what he said.	1
9545	Ask her when he will come back.	1
9546	Tell me when he will come.	1
9547	Don't count on him to lend you any money.	1
9548	I expect him to come.	1
9549	See to it that he does not go there.	1
9550	Tell me what has become of him.	1
9551	Tell me exactly where he lives.	1
9552	Tell me how he got it.	1
9553	Don't trust him no matter what he says.	1
9554	Guess what he told me.	1
9555	I remember what he said.	1
9556	I like him.	1
9557	He is actually not the manager.	1
9558	Tell me the reason why he was fired.	1
9559	I admit that he is right.	1
9560	I really like him!	1
9561	Give him this message the moment he arrives.	1
9562	Let me know when he will arrive.	1
9563	He's in charge of the sales department.	1
9564	Look at the picture which he painted.	1
9565	I know he is busy.	1
9566	Give him the message when he comes back.	1
9567	Wait here till he comes back.	1
9568	Ask him about it when he comes.	1
9569	He is my type!	1
9570	Don't disappoint him.	1
9571	Shake hands with him.	1
9572	He and I are cousins.	1
9573	Don't keep company with him.	1
9574	Make an appointment with him.	1
9575	Don't speak to him like that.	1
9576	Don't expect too much of him.	1
9577	Let him pay for it.	1
9578	Do you want him?	1
9579	Tell him to come here at once.	1
9580	Don't trust him with such a large sum of money.	1
9581	Get him to help you with the work.	1
9582	Let him do it.	1
9583	Don't let him touch it.	1
9584	Let him do it alone.	1
9585	Don't let him do it alone.	1
9586	Give him plenty of work to do.	1
9587	Give him a break!	1
9588	Ask him where he parked his car.	1
9589	He is unable to do it.	1
9590	He has another son.	1
9591	Be on your guard against him.	1
9592	He needs discipline.	1
9593	He has three brothers.	1
9594	He has three children.	1
9595	He has no children.	1
9596	Ask if he wants another drink.	1
9597	Ask him to stay a while.	1
9598	Let him at it.	1
9599	Ask him the way to station.	1
9600	Forget it. There's no sense giving him advice.	1
9601	Tell him not to be late for school.	1
9602	Don't oppose him.	1
9603	Let him play your guitar.	1
9604	Ask him to sketch out his plan.	1
9605	Let him have his say.	1
9606	Tell him to wait.	1
9607	Try to keep up with him.	1
9608	Let him use the telephone.	1
9609	Don't tell him the answer.	1
9610	Ask him if he can speak Japanese.	1
9611	Lend him as much money as he needs.	1
9612	Grab him.	1
9613	Give him the benefit of the doubt.	1
9614	Have him come.	1
9615	His family is very large.	1
9616	His grandmother looks healthy.	1
9617	Do not take any notice of him.	1
9618	Don't laugh at him.	1
9619	Tell me about him.	1
9620	Tell me the substance of his speech.	1
9621	Don't call him names.	1
9622	His opinions carry weight.	1
9623	Don't go against his wishes.	1
9624	Don't count on his assistance.	1
9625	Don't rely on his help.	1
9626	Don't count on his help.	1
9627	His wife is French.	1
9628	Have respect for his feelings.	1
9629	His shoes are brown.	1
9630	Don't always take sides with him.	1
9631	He is quite right.	1
9632	Pay attention to what he says.	1
9633	Do as he tells you.	1
9634	Bear in mind what he said.	1
9635	He makes sense.	1
9636	Don't be taken in by his words.	1
9637	Don't take his remarks too literally.	1
9638	Don't believe what he says.	1
9639	Don't laugh at his mistake.	1
9640	Let him do as he likes.	1
9641	His poems are difficult to understand.	1
9642	Forget him.	1
9643	His car is a Ford.	1
9644	His car is similar to mine.	1
9645	Stop taking advantage of his weakness.	1
9646	His hands feel rough.	1
9647	Remember to answer his letter.	1
9648	I need his help.	1
9649	Pay attention to his advice.	1
9650	His new novel is worth reading.	1
9651	He has a loud voice.	1
9652	Don't talk about it in front of him.	1
9653	Don't talk about it in his presence.	1
9654	He has long legs.	1
9655	Bear his advice in mind.	1
9656	His answer is to the point.	1
9657	His room is always tidy.	1
9658	I know him by name.	1
9659	His eyes are blue.	1
9660	Listen to his candid opinion.	1
9661	Is his story true?	1
9662	His story is true.	1
9663	He seems happy.	1
9664	Is he American?	1
9665	He likes this guitar.	1
9666	He likes Disney.	1
9667	He's a volleyball player.	1
9668	Go easy on him. He's still new around here.	1
9669	He is no longer here.	1
9670	He speaks English fluently.	1
9671	He seems to be rich.	1
9672	He has a dog.	1
9673	He tries.	1
9674	He's a big boy.	1
9675	He studies Chinese.	1
9676	He acts quickly.	1
9677	He keeps two cats.	1
9678	He is about thirty.	1
9679	He is about forty.	1
9680	He is eight.	1
9681	He is a DJ.	1
9682	He travels around.	1
9683	He wants to meet you.	1
9684	He doesn't understand you.	1
9685	He talks too fast.	1
9686	He is an American.	1
9687	He seems like a good person.	1
9688	He looks stern.	1
9689	He is a bad boy.	1
9690	He is always full of ideas.	1
9691	He's always short of money.	1
9692	He always seems to be living rent-free in somebody's house.	1
9693	Don't fall for his old tricks.	1
9694	He always studies hard.	1
9695	He is always happy.	1
9696	He is always with me.	1
9697	He is out now.	1
9698	He knows lots.	1
9699	He earns a great deal.	1
9700	He lives in a large house by himself.	1
9701	He is likely to come.	1
9702	He has no money.	1
9703	He is far from rich.	1
9704	He looks like his father.	1
